,simulation_dir,initial_pressure_points,mof_cif_name,cut_off,base_template_path,force_field,nunber_of_cycles,nunber_of_initial_cycles,adsorbate,temperature,molecule_definition,translation_probability,reinsertion_probability,swap_probability,raspa_dir,description
6664,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]ATEYOP_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6665,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]FAFJIH_SL.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6666,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]WONRUM02_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6667,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]TUYHOL_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6668,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]HAYLIE_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6669,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]LAHYOL_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6670,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]DAWWAB_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6671,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]ENCDBZ01_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6672,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]CEZFIY_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6673,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]HEDCIE_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6674,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]CUZBUW_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6675,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]HEGCEB_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6676,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]TEDSIG_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6677,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]SOCWIS_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6678,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]ja5b02556_si_002_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6679,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]MIFTUS_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6680,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]WUYWUK_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6681,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]DUNJON_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6682,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]IGAHED01_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6683,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]UMOYOM14_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6684,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]LUFQUZ01_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6685,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]QONLAI_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6686,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]AZILEC_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6687,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]KEHGIP_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6688,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]RUGZAW_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6689,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]VUKJUI_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6690,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]RIRDED_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6691,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]GORQAF_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6692,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]VEXVAW_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6693,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]RUYNIK_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6694,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]LEJRIC_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6695,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]EDAGAT_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6696,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]GIWCOF_ion_b.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6697,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]XEDGIY_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6698,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]DUWFOS_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6699,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]VEJZIU_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6700,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]ja408959g_si_002_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6701,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]ADUWIH_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6702,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]SOTBIM_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6703,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]XOCQUD_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6704,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]UJILAA_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6705,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]IYOVIC_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6706,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]TOVJUL_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6707,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]VABJIS_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6708,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]YIZGOF_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6709,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]XULVAD_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6710,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]JILWIL_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6711,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]TADWOM_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6712,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]RATSAI_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6713,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]JADBEY_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6714,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]UNABER_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6715,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]UGIGAS01_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6716,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]WUTCET_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6717,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]FAKLIO_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6718,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]PEPKUR_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6719,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]KUJPAH_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6720,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]FIDRIV_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6721,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]XEQLEM_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6722,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]WANHUR_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6723,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]NAYXOC_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6724,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]UMOVEZ01_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
6725,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006,"[50000, 150000]",[CoreMOF]VEJYIT01_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1.0,/home/dydtkddhkdwk/RASPA2,Large Scale N2 Simulation 10/06 03:58 Run
